date,station,total,direction_1,direction_2,min_temp,max_temp,precipitation,cloud_cover,sunshine_hours
2024-09-03,Erhardt,6754.0,3424.0,3330.0,16.8,28.9,0.0,49,11.0
2024-09-04,Erhardt,5969.0,3000.0,2969.0,17.8,28.6,6.1,84,7.5
2024-09-05,Erhardt,6347.0,3189.0,3158.0,16.3,30.1,0.0,61,9.3
2024-11-27,Erhardt,5389.0,2631.0,2758.0,3.2,12.2,3.8,83,4.8
2024-11-28,Erhardt,2681.0,1310.0,1371.0,3.7,11.7,5.5,95,0.0
2024-11-29,Erhardt,3412.0,1691.0,1721.0,-0.2,6.2,0.0,58,2.3
2024-11-30,Erhardt,2161.0,1094.0,1067.0,-2.0,5.5,0.0,10,6.7
2024-12-01,Erhardt,1600.0,806.0,794.0,-3.3,-0.1,0.0,95,0.2
2024-12-02,Erhardt,3511.0,1726.0,1785.0,-3.5,7.3,5.9,88,0.5
2024-12-03,Erhardt,3199.0,1590.0,1609.0,3.5,7.3,2.5,90,2.5
2024-12-04,Erhardt,3499.0,1779.0,1720.0,-0.1,3.7,0.0,89,0.0
2024-12-05,Erhardt,3851.0,1860.0,1991.0,-1.2,5.1,2.9,68,6.5
2024-12-06,Erhardt,2120.0,1010.0,1110.0,3.5,8.8,4.9,95,0.4
2024-12-07,Erhardt,1472.0,724.0,748.0,2.0,7.2,2.4,98,0.5
2024-12-08,Erhardt,1332.0,659.0,673.0,2.6,6.3,6.1,95,0.7
2024-12-09,Erhardt,2588.0,1153.0,1435.0,0.2,3.0,3.6,96,0.0
2024-12-10,Erhardt,3081.0,1353.0,1728.0,0.3,2.3,0.1,96,0.0
2024-12-11,Erhardt,3416.0,1576.0,1840.0,1.2,2.5,0.0,99,0.0
2024-12-12,Erhardt,3415.0,1535.0,1880.0,0.3,2.1,0.0,100,0.0
2024-12-13,Erhardt,2814.0,1324.0,1490.0,-0.7,1.2,0.0,100,0.0
2024-12-14,Erhardt,1611.0,750.0,861.0,-1.3,4.4,0.0,100,0.0
2024-12-15,Erhardt,1459.0,675.0,784.0,1.6,5.2,0.2,91,2.3
2024-12-16,Erhardt,3526.0,1652.0,1874.0,4.8,11.8,0.0,54,3.8
2024-12-17,Erhardt,4081.0,1907.0,2174.0,2.2,8.8,0.0,90,5.1
2024-12-18,Erhardt,4083.0,1957.0,2126.0,2.3,12.6,0.0,99,1.2
2024-12-19,Erhardt,3308.0,1691.0,1617.0,3.2,12.6,4.7,93,0.2
2024-12-20,Erhardt,2352.0,1208.0,1144.0,0.8,3.3,0.4,88,0.0
2024-12-21,Erhardt,1647.0,840.0,807.0,0.1,6.9,5.0,71,3.5
2024-12-22,Erhardt,479.0,232.0,247.0,0.0,6.5,12.8,80,0.6
2024-12-23,Erhardt,1067.0,521.0,546.0,0.1,3.1,1.0,91,3.3
2024-12-24,Erhardt,436.0,204.0,232.0,-1.1,2.4,0.1,91,0.0
2024-12-25,Erhardt,522.0,254.0,268.0,-2.9,4.6,0.0,14,8.0
2024-12-26,Erhardt,509.0,232.0,277.0,-4.4,-0.4,0.0,81,2.2
2024-12-27,Erhardt,888.0,452.0,436.0,-5.0,-2.1,0.0,96,0.0
2024-12-28,Erhardt,851.0,417.0,434.0,-4.2,2.0,0.0,43,6.2
2024-12-29,Erhardt,1017.0,519.0,498.0,-5.1,5.9,0.0,14,8.1
2024-12-30,Erhardt,992.0,534.0,458.0,-3.8,-1.7,0.0,100,0.1
2024-12-31,Erhardt,880.0,442.0,438.0,-4.3,2.9,0.0,49,6.9
2025-01-01,Erhardt,1100.0,559.0,541.0,-3.2,12.7,0.0,70,8.1
2025-01-02,Erhardt,1073.0,536.0,537.0,0.3,10.5,15.7,95,0.0
2025-01-03,Erhardt,810.0,402.0,408.0,-3.3,0.9,0.0,49,5.1
2025-01-04,Erhardt,695.0,337.0,358.0,-5.4,0.2,12.5,65,6.1
2025-01-05,Erhardt,399.0,168.0,231.0,-2.0,9.8,11.4,96,0.0
2025-01-06,Erhardt,1423.0,690.0,733.0,1.7,13.7,1.1,98,5.0
2025-01-07,Erhardt,2883.0,1573.0,1310.0,2.6,8.4,0.9,74,2.2
2025-01-08,Erhardt,1825.0,969.0,856.0,0.9,11.8,8.5,94,0.0
2025-01-09,Erhardt,2837.0,1518.0,1319.0,0.6,13.7,4.8,90,3.8
2025-01-10,Erhardt,2375.0,1242.0,1133.0,-2.4,3.0,0.0,59,2.8
2025-01-11,Erhardt,1355.0,674.0,681.0,-3.6,-0.8,0.0,50,3.3
2025-01-12,Erhardt,1178.0,563.0,615.0,-2.9,0.0,0.0,74,2.1
2025-01-13,Erhardt,2664.0,1453.0,1211.0,-5.2,-0.1,0.0,41,6.7
2025-01-14,Erhardt,2761.0,1548.0,1213.0,-6.2,0.2,0.0,58,4.9
2025-01-15,Erhardt,1630.0,972.0,658.0,-3.3,0.6,3.5,94,0.0
2025-01-16,Erhardt,2159.0,1049.0,1110.0,-0.3,1.4,0.0,99,0.0
2025-01-17,Erhardt,2021.0,1084.0,937.0,-0.9,0.2,0.0,100,0.0
2025-01-18,Erhardt,1262.0,611.0,651.0,-3.7,0.2,0.0,75,1.0
2025-01-19,Erhardt,1612.0,834.0,778.0,-4.0,4.9,0.0,41,8.3
2025-01-20,Erhardt,2800.0,1592.0,1208.0,-3.2,7.3,0.0,80,5.6
2025-01-21,Erhardt,3188.0,1805.0,1383.0,-3.4,4.7,0.0,66,7.7
2025-01-22,Erhardt,2856.0,1587.0,1269.0,-4.2,2.6,0.0,98,4.6
2025-01-23,Erhardt,2656.0,1488.0,1168.0,-0.9,7.0,0.7,84,2.0
2025-01-24,Erhardt,2790.0,1563.0,1227.0,0.8,13.0,0.0,89,5.8
2025-01-25,Erhardt,2475.0,1186.0,1289.0,4.1,16.6,0.0,91,2.5
2025-01-26,Erhardt,1776.0,857.0,919.0,2.2,9.0,0.0,81,1.2
2025-01-27,Erhardt,2859.0,1589.0,1270.0,2.1,12.9,11.2,94,1.9
2025-01-28,Erhardt,1845.0,1078.0,767.0,0.9,6.0,15.0,91,0.0
2025-01-29,Erhardt,3316.0,1876.0,1440.0,2.2,9.8,0.1,63,4.6
2025-01-30,Erhardt,3320.0,1878.0,1442.0,-1.2,8.3,0.0,88,5.0
2025-01-31,Erhardt,2248.0,1224.0,1024.0,0.9,5.5,0.0,98,0.0
2025-02-01,Erhardt,1719.0,857.0,862.0,-1.5,3.1,0.0,78,0.5
2025-02-02,Erhardt,1335.0,635.0,700.0,-2.1,0.7,0.0,91,0.0
2025-02-03,Erhardt,2706.0,1514.0,1192.0,-1.4,0.4,0.0,100,0.0
2025-02-04,Erhardt,3073.0,1789.0,1284.0,-2.0,3.4,0.0,84,4.3
2025-02-05,Erhardt,3203.0,1847.0,1356.0,-2.8,5.3,0.0,55,7.4
2025-02-06,Erhardt,2776.0,1543.0,1233.0,-0.7,1.4,0.0,100,0.0
2025-02-07,Erhardt,2522.0,1393.0,1129.0,-1.2,4.5,0.0,99,2.4
2025-02-08,Erhardt,2834.0,1399.0,1435.0,-3.5,9.0,0.0,54,8.7
2025-02-09,Erhardt,1717.0,833.0,884.0,-1.9,6.3,0.0,88,3.4
2025-02-10,Erhardt,2907.0,1648.0,1259.0,-0.7,6.8,0.9,88,4.1
2025-02-11,Erhardt,2801.0,1604.0,1197.0,0.3,4.8,4.2,84,0.1
2025-02-12,Erhardt,2747.0,1583.0,1164.0,2.9,11.5,1.8,98,0.5
2025-02-13,Erhardt,2172.0,1196.0,976.0,0.4,7.9,3.7,96,0.0
2025-02-14,Erhardt,1753.0,973.0,780.0,-1.8,0.4,1.8,96,0.0
2025-02-15,Erhardt,1309.0,679.0,630.0,-3.3,1.5,0.0,75,3.6
2025-02-16,Erhardt,674.0,334.0,340.0,-3.0,-1.1,1.6,96,0.1
2025-02-17,Erhardt,1835.0,1048.0,787.0,-5.8,0.6,0.0,30,9.6
2025-02-18,Erhardt,2626.0,1528.0,1098.0,-4.6,1.5,0.0,48,6.9
2025-02-19,Erhardt,2760.0,1584.0,1176.0,-6.5,3.1,0.0,10,9.6
2025-02-20,Erhardt,3307.0,1789.0,1518.0,-3.9,11.5,0.0,59,7.7
2025-02-21,Erhardt,3397.0,1826.0,1571.0,1.3,15.1,0.0,85,9.3
2025-02-22,Erhardt,2996.0,1488.0,1508.0,-0.4,13.6,0.0,99,9.0
2025-02-23,Erhardt,2078.0,1026.0,1052.0,5.4,11.2,0.0,98,0.3
2025-02-24,Erhardt,3997.0,2236.0,1761.0,5.5,14.2,0.0,95,6.9
2025-02-25,Erhardt,3888.0,2214.0,1674.0,6.4,14.3,5.0,99,3.5
2025-02-26,Erhardt,3384.0,1830.0,1554.0,4.1,7.3,0.0,99,3.3
2025-02-27,Erhardt,3377.0,1890.0,1487.0,1.6,7.2,0.5,64,3.3
2025-02-28,Erhardt,2915.0,1579.0,1336.0,1.1,6.0,0.0,86,0.8
2025-03-01,Erhardt,1840.0,907.0,933.0,-1.5,4.8,0.0,59,3.2
2025-03-02,Erhardt,2502.0,1257.0,1245.0,-2.5,8.8,0.0,24,10.8
2025-03-03,Erhardt,3315.0,1884.0,1431.0,-2.9,11.2,0.0,23,10.9
2025-03-04,Erhardt,3780.0,2098.0,1682.0,-1.6,12.5,0.0,49,10.4
2025-03-05,Erhardt,4297.0,2389.0,1908.0,-1.3,15.4,0.0,6,11.0
2025-03-06,Erhardt,4645.0,2530.0,2115.0,0.0,17.6,0.0,0,10.9
2025-03-07,Erhardt,4271.0,2291.0,1980.0,0.6,17.2,0.0,0,10.7
2025-03-08,Erhardt,4838.0,2463.0,2375.0,0.2,17.7,0.0,5,11.1
2025-03-09,Erhardt,5832.0,2804.0,3028.0,1.1,19.6,0.0,68,11.0
2025-03-10,Erhardt,3707.0,2111.0,1596.0,4.7,12.4,0.0,79,1.8
2025-03-11,Erhardt,4925.0,2781.0,2144.0,2.4,14.9,0.0,85,9.8
2025-03-12,Erhardt,3661.0,2114.0,1547.0,4.3,10.3,4.6,98,0.8
2025-03-13,Erhardt,2778.0,1557.0,1221.0,3.1,6.1,10.2,96,0.7
2025-03-14,Erhardt,2638.0,1470.0,1168.0,1.4,5.7,0.5,96,0.0
2025-03-15,Erhardt,1418.0,696.0,722.0,2.8,4.2,0.9,96,0.0
2025-03-16,Erhardt,1290.0,634.0,656.0,1.6,4.4,0.3,98,0.0
2025-03-17,Erhardt,3471.0,1983.0,1488.0,-0.7,5.4,0.3,65,4.5
2025-03-18,Erhardt,4072.0,2386.0,1686.0,-2.7,7.8,0.0,0,11.8
2025-03-19,Erhardt,4493.0,2533.0,1960.0,-3.1,13.7,0.0,0,11.8
2025-03-20,Erhardt,5338.0,2978.0,2360.0,-0.2,18.7,0.0,9,11.7
2025-03-21,Erhardt,4770.0,2569.0,2201.0,3.1,19.2,0.0,85,10.0
2025-03-22,Erhardt,4828.0,2388.0,2440.0,6.7,19.2,0.0,80,10.5
2025-03-23,Erhardt,2146.0,1040.0,1106.0,7.1,13.8,0.7,98,0.7
2025-03-24,Erhardt,3530.0,1976.0,1554.0,5.8,13.8,4.4,96,2.7
2025-03-25,Erhardt,3477.0,1965.0,1512.0,7.4,14.5,3.0,89,2.1
2025-03-26,Erhardt,3471.0,2019.0,1452.0,6.4,10.7,3.4,88,0.5
2025-03-27,Erhardt,3249.0,1894.0,1355.0,3.3,8.4,0.6,76,0.0
2025-03-28,Erhardt,4185.0,2277.0,1908.0,1.3,13.7,3.4,66,7.4
2025-03-29,Erhardt,1035.0,508.0,527.0,6.1,9.2,4.0,98,0.0
2025-03-30,Erhardt,2751.0,1396.0,1355.0,6.5,12.5,0.0,95,4.1
2025-03-31,Erhardt,2954.0,1680.0,1274.0,3.8,8.5,1.6,98,0.9
2025-04-01,Erhardt,3314.0,1992.0,1322.0,3.5,9.9,0.1,93,1.0
2025-04-02,Erhardt,4614.0,2687.0,1927.0,4.8,14.4,0.0,38,11.5
2025-04-03,Erhardt,5680.0,3192.0,2488.0,5.6,18.7,0.0,16,12.6
2025-04-04,Erhardt,5817.0,3324.0,2493.0,3.8,19.5,0.0,0,12.8
2025-04-05,Erhardt,5587.0,2817.0,2770.0,4.5,19.6,0.0,46,9.8
2025-04-06,Erhardt,2877.0,1411.0,1466.0,0.2,8.6,0.0,9,12.4
2025-04-07,Erhardt,4231.0,2465.0,1766.0,-0.4,9.8,0.0,35,12.9
2025-04-08,Erhardt,5085.0,2925.0,2160.0,0.5,13.5,0.0,0,12.7
2025-04-09,Erhardt,5075.0,2896.0,2179.0,1.3,12.4,0.0,45,10.0
2025-04-10,Erhardt,5115.0,2913.0,2202.0,4.4,15.4,0.0,56,9.6
2025-04-11,Erhardt,5826.0,3258.0,2568.0,3.7,19.1,0.0,33,12.8
2025-04-12,Erhardt,6679.0,3524.0,3155.0,5.1,21.6,0.0,49,12.9
2025-04-13,Erhardt,3889.0,1943.0,1946.0,9.0,20.3,0.0,91,1.2
2025-04-14,Erhardt,4700.0,2583.0,2117.0,11.0,20.7,0.0,94,6.1
2025-04-15,Erhardt,5587.0,3092.0,2495.0,10.4,22.1,0.0,83,8.4
2025-04-16,Erhardt,5993.0,3377.0,2616.0,8.8,24.6,0.0,86,6.3
2025-04-17,Erhardt,3970.0,2202.0,1768.0,9.0,17.1,0.0,88,4.2
2025-04-18,Erhardt,1764.0,904.0,860.0,6.7,11.4,0.0,98,1.8
2025-04-19,Erhardt,4145.0,2233.0,1912.0,3.8,21.1,0.0,36,13.3
2025-04-20,Erhardt,2992.0,1503.0,1489.0,7.3,23.9,0.0,71,8.6
2025-04-21,Erhardt,2528.0,1253.0,1275.0,9.4,17.9,0.0,99,4.6
2025-04-22,Erhardt,4526.0,2546.0,1980.0,5.4,19.9,0.0,84,9.8
2025-04-23,Erhardt,4434.0,2574.0,1860.0,5.4,19.9,0.0,84,9.8
2025-04-24,Erhardt,3310.0,1941.0,1369.0,8.1,13.4,8.1,98,0.5
2025-04-25,Erhardt,3164.0,1748.0,1416.0,7.8,14.4,0.0,90,2.5
2025-04-26,Erhardt,3057.0,1543.0,1514.0,7.8,14.4,0.0,90,2.5
2025-04-27,Erhardt,6348.0,3170.0,3178.0,6.9,18.0,0.0,95,13.6
2025-04-28,Erhardt,6493.0,3734.0,2759.0,6.9,22.0,0.0,79,13.8
2025-04-29,Erhardt,7771.0,4359.0,3412.0,7.8,24.1,0.0,13,13.8
2025-04-30,Erhardt,7726.0,4377.0,3349.0,8.5,24.4,0.0,13,13.5
2025-05-01,Erhardt,8716.0,4469.0,4247.0,8.1,25.8,0.0,6,14.1
2025-05-02,Erhardt,7365.0,4018.0,3347.0,9.9,28.5,0.0,21,13.8
2025-05-03,Erhardt,4232.0,2193.0,2039.0,14.8,23.5,0.8,80,5.1
2025-05-04,Erhardt,1656.0,810.0,846.0,9.2,15.2,11.0,96,0.2
2025-05-05,Erhardt,1635.0,923.0,712.0,6.0,9.8,14.4,94,0.0
2025-05-06,Erhardt,3593.0,2177.0,1416.0,5.4,10.8,0.0,96,0.0
2025-05-07,Erhardt,4522.0,2575.0,1947.0,5.8,14.7,0.2,99,4.3
2025-05-08,Erhardt,3935.0,2245.0,1690.0,7.6,13.1,0.0,100,0.7
2025-05-09,Erhardt,4612.0,2544.0,2068.0,5.3,15.1,0.0,54,10.2
2025-05-10,Erhardt,6833.0,3521.0,3312.0,2.7,18.3,0.0,14,14.6
2025-05-11,Erhardt,7197.0,3621.0,3576.0,3.7,20.9,0.0,4,14.7
2025-05-12,Erhardt,6482.0,3887.0,2595.0,6.9,20.0,0.0,14,14.7
2025-05-13,Erhardt,7593.0,4567.0,3026.0,5.2,19.1,0.0,13,14.7
2025-05-14,Erhardt,7682.0,4452.0,3230.0,5.6,22.2,0.0,33,14.6
2025-05-15,Erhardt,6321.0,3720.0,2601.0,6.6,17.4,0.0,58,8.0
2025-05-16,Erhardt,4964.0,2859.0,2105.0,4.0,15.7,0.1,66,6.0
2025-05-17,Erhardt,4353.0,2294.0,2059.0,8.8,18.1,0.8,85,5.3
2025-05-18,Erhardt,4127.0,2236.0,1891.0,8.0,19.3,0.1,63,6.0
2025-05-19,Erhardt,6777.0,3930.0,2847.0,7.5,21.9,0.0,34,14.5
2025-05-20,Erhardt,7350.0,4379.0,2971.0,7.3,22.8,0.0,91,11.7
2025-05-21,Erhardt,5461.0,3308.0,2153.0,13.3,21.4,0.3,98,3.1
2025-05-22,Erhardt,3491.0,2053.0,1438.0,7.2,14.4,1.4,93,0.1
2025-05-23,Erhardt,4156.0,2406.0,1750.0,7.6,15.1,1.4,88,6.3
2025-05-24,Erhardt,4805.0,2534.0,2271.0,4.4,17.3,0.4,73,10.4
2025-05-25,Erhardt,1222.0,643.0,579.0,10.0,16.0,6.4,90,0.4
2025-05-26,Erhardt,3346.0,1955.0,1391.0,11.1,18.5,2.6,94,3.0
2025-05-27,Erhardt,5302.0,3061.0,2241.0,10.2,17.7,0.3,98,2.8
2025-05-28,Erhardt,3263.0,1961.0,1302.0,10.6,17.2,4.5,95,1.2
2025-05-29,Erhardt,2932.0,1503.0,1429.0,10.5,17.8,0.0,98,1.7
2025-05-30,Erhardt,6466.0,3570.0,2896.0,14.3,25.7,0.0,40,12.9
2025-05-31,Erhardt,6606.0,3541.0,3065.0,13.8,30.9,0.0,24,14.1
2025-06-01,Erhardt,4383.0,2126.0,2257.0,15.7,28.6,0.1,91,5.8
2025-06-02,Erhardt,3444.0,2028.0,1416.0,15.0,22.0,10.5,99,1.4
2025-06-03,Erhardt,4799.0,2795.0,2004.0,14.9,24.9,0.2,91,6.6
2025-06-04,Erhardt,5357.0,3023.0,2334.0,14.7,27.9,5.8,85,9.1
2025-06-05,Erhardt,3286.0,1877.0,1409.0,14.8,19.0,4.0,98,0.3
2025-06-06,Erhardt,5124.0,2835.0,2289.0,15.3,26.8,7.6,84,6.8
2025-06-07,Erhardt,1237.0,574.0,663.0,13.3,19.0,6.6,98,0.6
2025-06-08,Erhardt,2059.0,1005.0,1054.0,11.6,20.3,0.0,81,4.1
2025-06-09,Erhardt,5707.0,2785.0,2922.0,10.0,20.9,0.0,23,12.7
2025-06-10,Erhardt,5852.0,3248.0,2604.0,9.4,25.6,0.0,39,11.8
2025-06-11,Erhardt,6526.0,3641.0,2885.0,13.7,24.1,0.0,23,12.5
2025-06-12,Erhardt,7240.0,4018.0,3222.0,11.3,26.2,0.0,9,15.1
2025-06-13,Erhardt,6513.0,3484.0,3029.0,13.6,29.1,0.0,31,15.2
2025-06-14,Erhardt,6450.0,3273.0,3177.0,13.7,31.9,0.0,28,13.9
2025-06-15,Erhardt,4554.0,2325.0,2229.0,17.0,31.4,5.3,71,10.8
2025-06-16,Erhardt,4116.0,2348.0,1768.0,14.0,21.4,0.1,94,4.9
2025-06-17,Erhardt,6729.0,3746.0,2983.0,13.5,24.6,0.0,56,14.7
2025-06-18,Erhardt,6612.0,3793.0,2819.0,11.9,28.2,0.0,78,14.7
2025-06-19,Erhardt,6709.0,3373.0,3336.0,14.7,28.9,0.0,24,15.2
2025-06-20,Erhardt,5657.0,2944.0,2713.0,16.3,26.8,0.0,13,14.5
2025-06-21,Erhardt,5768.0,2929.0,2839.0,12.7,28.6,0.0,3,15.4
2025-06-22,Erhardt,6026.0,3080.0,2946.0,11.9,32.1,0.0,11,15.5
2025-06-23,Erhardt,4988.0,2888.0,2100.0,19.8,31.8,0.9,78,7.7
2025-06-24,Erhardt,7955.0,4684.0,3271.0,17.4,29.7,0.0,21,14.4
2025-06-25,Erhardt,8528.0,4720.0,3808.0,17.1,33.4,0.0,0,15.2
2025-06-26,Erhardt,4733.0,2677.0,2056.0,17.1,32.3,22.1,78,5.1
2025-06-27,Erhardt,5184.0,2942.0,2242.0,17.4,26.0,2.4,81,3.6
2025-06-28,Erhardt,7019.0,3723.0,3296.0,17.5,29.4,0.0,40,11.6
2025-06-29,Erhardt,7201.0,3602.0,3599.0,18.1,31.9,0.0,3,15.3
2025-06-30,Erhardt,7742.0,4394.0,3348.0,18.9,32.1,0.0,51,15.2
2025-07-01,Erhardt,8790.0,4919.0,3871.0,19.5,33.4,0.0,8,15.2
2025-07-02,Erhardt,7729.0,4331.0,3398.0,17.5,34.3,2.1,39,12.3
2025-07-03,Erhardt,6115.0,3423.0,2692.0,18.4,28.6,9.8,69,6.1
2025-07-04,Erhardt,5668.0,3065.0,2603.0,17.2,26.5,0.0,53,7.5
2025-07-05,Erhardt,7260.0,3738.0,3522.0,14.8,29.3,0.0,24,12.3
2025-07-06,Erhardt,5192.0,2570.0,2622.0,15.2,26.0,3.4,96,2.9
2025-07-07,Erhardt,4601.0,2627.0,1974.0,13.4,23.0,13.3,93,4.0
2025-07-08,Erhardt,2965.0,1537.0,1428.0,11.2,15.9,7.7,98,1.1
2025-07-09,Erhardt,5527.0,3311.0,2216.0,11.3,19.3,0.1,86,4.3
2025-07-10,Erhardt,6593.0,3770.0,2823.0,13.3,24.1,0.2,81,7.6
2025-07-11,Erhardt,5009.0,2786.0,2223.0,15.6,23.4,4.8,85,5.6
2025-07-12,Erhardt,6383.0,3300.0,3083.0,14.4,26.0,0.0,64,12.1
2025-07-13,Erhardt,7119.0,3747.0,3372.0,14.2,29.2,2.7,35,13.0
2025-07-14,Erhardt,4624.0,2749.0,1875.0,16.1,23.4,4.0,64,5.2
2025-07-15,Erhardt,5537.0,3108.0,2429.0,16.2,25.6,5.9,78,5.5
2025-07-16,Erhardt,4976.0,3036.0,1940.0,13.3,23.4,11.4,99,1.8
2025-07-17,Erhardt,6070.0,3580.0,2490.0,13.3,22.2,0.0,74,6.3
2025-07-18,Erhardt,7138.0,4088.0,3050.0,15.4,26.1,0.0,59,13.4
2025-07-19,Erhardt,6685.0,3587.0,3098.0,13.3,29.5,0.1,54,11.7
2025-07-20,Erhardt,7970.0,4168.0,3802.0,16.0,32.0,6.1,60,14.1
2025-07-21,Erhardt,3500.0,2041.0,1459.0,15.9,22.0,2.2,80,4.2
2025-07-22,Erhardt,7339.0,4383.0,2956.0,15.1,24.6,0.0,30,11.8
2025-07-23,Erhardt,7814.0,4595.0,3219.0,14.5,25.4,6.2,75,8.6
2025-07-24,Erhardt,3099.0,1719.0,1380.0,14.9,18.8,7.0,94,0.8
2025-07-25,Erhardt,4103.0,2281.0,1822.0,15.3,22.5,12.1,96,1.8
2025-07-26,Erhardt,1176.0,561.0,615.0,15.2,18.5,16.6,98,0.0
2025-07-27,Erhardt,2532.0,1041.0,1491.0,14.4,20.8,2.0,98,3.8
2025-07-28,Erhardt,3183.0,1847.0,1336.0,14.1,17.0,3.2,99,0.2
2025-07-29,Erhardt,4488.0,2463.0,2025.0,13.1,19.4,1.4,85,2.3
2025-07-30,Erhardt,4598.0,2729.0,1869.0,12.3,19.8,4.7,100,0.8
2025-07-31,Erhardt,5188.0,3013.0,2175.0,11.0,22.1,2.5,74,5.8
2025-08-01,Erhardt,3098.0,1693.0,1405.0,13.9,20.1,9.0,83,3.7
2025-08-02,Erhardt,1074.0,516.0,558.0,12.9,17.3,23.6,96,0.1
2025-08-03,Erhardt,1597.0,769.0,828.0,12.2,18.5,10.3,95,2.6
2025-08-04,Erhardt,3188.0,1910.0,1278.0,12.7,19.0,1.1,94,1.3
2025-08-05,Erhardt,5273.0,2965.0,2308.0,13.7,26.9,9.7,68,7.5
2025-08-06,Erhardt,6518.0,3754.0,2764.0,12.3,22.5,0.0,60,13.5
2025-08-07,Erhardt,7055.0,4020.0,3035.0,10.6,28.0,0.0,25,13.8
2025-08-08,Erhardt,6696.0,3746.0,2950.0,14.6,31.8,0.0,6,14.1
2025-08-09,Erhardt,6643.0,3554.0,3089.0,16.0,33.0,0.0,3,13.9
2025-08-10,Erhardt,6243.0,3211.0,3032.0,19.2,28.9,0.0,11,13.8
2025-08-11,Erhardt,6182.0,3435.0,2747.0,15.6,27.8,0.0,0,13.7
2025-08-12,Erhardt,7460.0,4250.0,3210.0,14.7,30.9,0.0,0,13.6
2025-08-13,Erhardt,7518.0,4215.0,3303.0,19.2,34.2,0.0,0,13.4
2025-08-14,Erhardt,6351.0,3500.0,2851.0,17.3,32.3,0.0,48,12.8
2025-08-15,Erhardt,5855.0,2950.0,2905.0,18.3,33.3,6.2,39,12.0
2025-08-16,Erhardt,2441.0,1213.0,1228.0,17.9,23.6,1.6,95,2.4
2025-08-17,Erhardt,4397.0,2283.0,2114.0,15.5,23.9,0.0,69,6.1
2025-08-18,Erhardt,5449.0,3144.0,2305.0,12.1,25.5,0.0,5,13.6
2025-08-19,Erhardt,7199.0,4193.0,3006.0,12.4,27.2,0.0,0,13.7
2025-08-20,Erhardt,3996.0,2279.0,1717.0,15.5,25.9,31.0,75,5.3
2025-08-21,Erhardt,2085.0,1186.0,899.0,15.9,18.3,5.0,98,0.0
2025-08-22,Erhardt,4376.0,2352.0,2024.0,13.3,21.2,0.0,73,6.4
2025-08-23,Erhardt,3448.0,1783.0,1665.0,12.2,18.0,0.0,96,2.6
2025-08-24,Erhardt,4507.0,2364.0,2143.0,11.8,21.5,0.0,66,8.7
2025-08-25,Erhardt,5193.0,3127.0,2066.0,10.0,23.8,0.0,48,12.9
2025-08-26,Erhardt,6719.0,4034.0,2685.0,10.9,27.6,1.4,48,12.8
2025-08-27,Erhardt,5543.0,3288.0,2255.0,17.2,28.8,0.0,88,6.9
2025-08-28,Erhardt,3047.0,1746.0,1301.0,14.9,21.4,20.3,90,1.8
2025-08-29,Erhardt,2634.0,1479.0,1155.0,14.0,21.6,2.8,93,4.7
2025-08-30,Erhardt,2583.0,1386.0,1197.0,13.8,20.5,0.3,79,4.2
2025-08-31,Erhardt,5781.0,3111.0,2670.0,12.5,24.2,0.0,24,12.2
2025-09-01,Erhardt,4198.0,2488.0,1710.0,11.7,23.0,8.3,76,6.4
2025-09-02,Erhardt,2992.0,1794.0,1198.0,12.9,19.1,0.5,76,2.4
2025-09-03,Erhardt,5707.0,3255.0,2452.0,11.8,25.1,0.0,49,9.7
2025-09-04,Erhardt,5462.0,3237.0,2225.0,14.8,26.9,22.4,60,11.5
2025-09-05,Erhardt,1636.0,867.0,769.0,10.8,16.0,7.7,78,1.6
2025-09-06,Erhardt,4572.0,1888.0,2684.0,8.0,21.3,0.0,23,12.6
2025-09-07,Erhardt,3337.0,1424.0,1913.0,9.3,22.9,0.0,94,11.3
2025-09-08,Erhardt,4855.0,2762.0,2093.0,10.3,23.2,0.0,85,5.6
2025-09-09,Erhardt,3846.0,2269.0,1577.0,12.1,17.8,1.7,86,2.3
2025-09-10,Erhardt,2905.0,1593.0,1312.0,11.8,14.2,6.4,86,1.9
2025-09-11,Erhardt,4327.0,2472.0,1855.0,11.3,21.1,0.7,88,3.2
2025-09-12,Erhardt,3855.0,2134.0,1721.0,13.4,17.3,0.0,98,1.2
2025-09-13,Erhardt,4591.0,2330.0,2261.0,11.7,21.5,6.2,93,7.2
2025-09-14,Erhardt,2167.0,1071.0,1096.0,11.7,17.1,4.3,94,2.1
2025-09-15,Erhardt,5681.0,3169.0,2512.0,14.9,25.7,3.5,65,10.9
2025-09-16,Erhardt,4957.0,2869.0,2088.0,11.6,18.8,0.0,88,6.3
2025-09-17,Erhardt,5328.0,3124.0,2204.0,10.2,18.7,0.0,69,6.4
2025-09-18,Erhardt,6644.0,3877.0,2767.0,12.1,25.6,0.0,18,12.1
2025-09-19,Erhardt,6742.0,3764.0,2978.0,10.5,28.7,0.0,0,12.1
2025-09-20,Erhardt,5985.0,3188.0,2797.0,12.9,30.7,0.0,24,11.5
2025-09-21,Erhardt,5956.0,2970.0,2986.0,15.0,28.1,0.5,45,10.5
2025-09-22,Erhardt,3377.0,1957.0,1420.0,9.3,15.6,0.9,99,0.0
2025-09-23,Erhardt,3958.0,2353.0,1605.0,9.2,13.1,3.4,100,0.0
